id,year,parl_code,won_party_code,won_remarks,total,total_electionday,spoilt,unreturned_ballot,race_malay,race_malay_p,race_indian,race_indian_p,race_chinese,race_chinese_p,race_others,race_iban,race_orgulu,race_bidayuh,race_malanau,race_muslimbumiputera,race_nonmuslimbumiputera,race_bumisabah,race_bumisarawak,race_orgasli,analysis
1,2004,P1,UMNO,,33899,28453,672,400,84,0.0,1,0.0,11,0.0,3,0,0,0,0,0,0,0,0,0,
2,2004,P2,UMNO,,40516,32996,548,99,79,0.0,2,0.0,18,0.0,1,0,0,0,0,0,0,0,0,0,
3,2004,P3,UMNO,,38067,32062,533,38,87,0.0,2,0.0,9,0.0,2,0,0,0,0,0,0,0,0,0,
4,2004,P4,UMNO,,27980,22844,560,36,90,0.0,3,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,
5,2004,P5,UMNO,,44148,36822,718,0,90,0.0,0,0.0,9,0.0,1,0,0,0,0,0,0,0,0,0,
6,2004,P6,UMNO,,49594,40602,919,81,84,0.0,4,0.0,10,0.0,1,0,0,0,0,0,0,0,0,0,
7,2004,P7,UMNO,,32412,28094,693,21,92,0.0,1,0.0,2,0.0,6,0,0,0,0,0,0,0,0,0,
8,2004,P8,UMNO,,66072,53035,855,0,78,0.0,3,0.0,19,0.0,1,0,0,0,0,0,0,0,0,0,
9,2004,P9,MCA,,57313,43071,828,186,58,0.0,5,0.0,36,0.0,0,0,0,0,0,0,0,0,0,0,
10,2004,P10,UMNO,,78791,64223,1023,109,77,0.0,2,0.0,21,0.0,0,0,0,0,0,0,0,0,0,0,
11,2004,P11,PAS,,57180,49193,383,0,88,0.0,1,0.0,7,0.0,5,0,0,0,0,0,0,0,0,0,
12,2004,P12,UMNO,,63886,50918,1015,0,77,0.0,6,0.0,16,0.0,0,0,0,0,0,0,0,0,0,0,
13,2004,P13,UMNO,,37036,31682,1287,0,92,0.0,1,0.0,2,0.0,5,0,0,0,0,0,0,0,0,0,
14,2004,P14,UMNO,,57922,44911,1142,70,63,0.0,18,0.0,19,0.0,1,0,0,0,0,0,0,0,0,0,
15,2004,P15,UMNO,,70920,55639,1007,0,58,0.0,11,0.0,31,0.0,1,0,0,0,0,0,0,0,0,0,
16,2004,P16,UMNO,,74698,62202,1109,0,87,0.0,5,0.0,6,0.0,1,0,0,0,0,0,0,0,0,0,
17,2004,P17,MCA,,53925,43297,1075,10,53,0.0,23,0.0,24,0.0,1,0,0,0,0,0,0,0,0,0,
18,2004,P18,UMNO,,50024,38295,1181,494,67,0.0,12,0.0,21,0.0,0,0,0,0,0,0,0,0,0,0,
19,2004,P19,PAS,,70810,55090,1072,0,92,0.0,1,0.0,3,0.0,4,0,0,0,0,0,0,0,0,0,
20,2004,P20,PAS,,44844,35838,818,297,97,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,
21,2004,P21,UMNO,,61409,46707,768,0,79,0.0,1,0.0,19,0.0,1,0,0,0,0,0,0,0,0,0,
22,2004,P22,PAS,,52771,41395,1396,0,96,0.0,0,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,
23,2004,P23,PAS,,40956,30023,701,65,98,0.0,0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,
24,2004,P24,PAS,,47148,38458,1225,0,98,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,
25,2004,P25,UMNO,,55319,48009,893,0,98,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,
26,2004,P26,UMNO,,46493,37911,751,276,97,0.0,0,0.0,2,0.0,1,0,0,0,0,0,0,0,0,0,
27,2004,P27,UMNO,,37665,30475,788,440,93,0.0,1,0.0,5,0.0,1,0,0,0,0,0,0,0,0,0,
28,2004,P28,PAS,,57308,51410,1184,266,98,0.0,0,0.0,2,0.0,1,0,0,0,0,0,0,0,0,0,
29,2004,P29,UMNO,,43874,35392,599,0,95,0.0,0,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,
30,2004,P30,UMNO,,32729,26961,394,0,99,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,
31,2004,P31,UMNO,,45259,36665,785,2,92,0.0,2,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,
32,2004,P32,UMNO,,26137,21076,534,0,82,0.0,1,0.0,9,0.0,9,0,0,0,0,0,0,0,0,0,
33,2004,P33,UMNO,,51284,44357,683,0,98,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,
34,2004,P34,UMNO,,48161,40176,714,236,99,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,
35,2004,P35,UMNO,,52468,46406,713,140,99,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,
36,2004,P36,UMNO,,72259,60845,790,240,88,0.0,1,0.0,12,0.0,0,0,0,0,0,0,0,0,0,0,
37,2004,P37,UMNO,,64367,56855,866,331,98,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,
38,2004,P38,UMNO,,45258,40503,633,56,99,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,
39,2004,P39,UMNO,,55711,48608,708,1,95,0.0,0,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,
40,2004,P40,UMNO,,66416,58188,1036,273,91,0.0,1,0.0,8,0.0,1,0,0,0,0,0,0,0,0,0,
41,2004,P41,UMNO,,39622,33356,672,0,74,0.0,4,0.0,22,0.0,0,0,0,0,0,0,0,0,0,0,
42,2004,P42,UMNO,,41615,34551,620,92,77,0.0,7,0.0,15,0.0,0,0,0,0,0,0,0,0,0,0,
43,2004,P43,DAP,,57322,43542,961,13,15,0.0,14,0.0,71,0.0,0,0,0,0,0,0,0,0,0,0,
44,2004,P44,PKR,,54041,43734,665,185,68,0.0,6,0.0,26,0.0,0,0,0,0,0,0,0,0,0,0,
45,2004,P45,DAP,,58736,45442,1148,428,19,0.0,9,0.0,73,0.0,0,0,0,0,0,0,0,0,0,0,
46,2004,P46,GERAKAN,,43055,32559,811,0,21,0.0,23,0.0,56,0.0,0,0,0,0,0,0,0,0,0,0,
47,2004,P47,UMNO,,41161,32413,751,21,44,0.0,16,0.0,41,0.0,0,0,0,0,0,0,0,0,0,0,
48,2004,P48,GERAKAN,,65126,46843,998,0,14,0.0,11,0.0,74,0.0,1,0,0,0,0,0,0,0,0,0,
49,2004,P49,DAP,,57902,39793,717,0,5,0.0,9,0.0,86,0.0,0,0,0,0,0,0,0,0,0,0,
50,2004,P50,GERAKAN,,59641,43538,1002,30,20,0.0,12,0.0,68,0.0,0,0,0,0,0,0,0,0,0,0,
51,2004,P51,DAP,,60123,44618,793,28,16,0.0,10,0.0,74,0.0,0,0,0,0,0,0,0,0,0,0,
52,2004,P52,MCA,,55407,41020,1010,1,40,0.0,12,0.0,48,0.0,1,0,0,0,0,0,0,0,0,0,
53,2004,P53,UMNO,,38611,29825,564,30,59,0.0,4,0.0,36,0.0,0,0,0,0,0,0,0,0,0,0,
54,2004,P54,UMNO,,24646,18702,759,1098,67,0.0,5,0.0,20,0.0,8,0,0,0,0,0,0,0,0,0,
55,2004,P55,UMNO,,23159,16531,295,20,78,0.0,2,0.0,18,0.0,1,0,0,0,0,0,0,0,0,0,
56,2004,P56,UMNO,,40150,31393,756,78,86,0.0,7,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,
57,2004,P57,UMNO,,44797,34567,591,41,67,0.0,5,0.0,28,0.0,0,0,0,0,0,0,0,0,0,0,
58,2004,P58,UMNO,,47745,35076,986,54,73,0.0,11,0.0,16,0.0,0,0,0,0,0,0,0,0,0,0,
59,2004,P59,GERAKAN,,53880,38642,886,56,63,0.0,10,0.0,28,0.0,0,0,0,0,0,0,0,0,0,0,
60,2004,P60,PPP,,65046,44821,1337,1027,32,0.0,14,0.0,53,0.0,1,0,0,0,0,0,0,0,0,0,
61,2004,P61,UMNO,,24863,13979,323,46,73,0.0,7,0.0,20,0.0,0,0,0,0,0,0,0,0,0,0,
62,2004,P62,MIC,,46783,30806,583,583,31,0.0,23,0.0,41,0.0,5,0,0,0,0,0,0,0,0,0,
63,2004,P63,UMNO,,65219,47568,1280,4,63,0.0,12,0.0,24,0.0,1,0,0,0,0,0,0,0,0,0,
64,2004,P64,DAP,,73333,48861,933,314,9,0.0,5,0.0,86,0.0,0,0,0,0,0,0,0,0,0,0,
65,2004,P65,DAP,,68394,46287,1015,481,13,0.0,23,0.0,64,0.0,1,0,0,0,0,0,0,0,0,0,
66,2004,P66,DAP,,73148,50168,771,771,10,0.0,11,0.0,79,0.0,0,0,0,0,0,0,0,0,0,0,
67,2004,P67,UMNO,,28391,17358,305,126,65,0.0,7,0.0,27,0.0,1,0,0,0,0,0,0,0,0,0,
68,2004,P68,GERAKAN,,42173,28272,1102,1,32,0.0,13,0.0,55,0.0,0,0,0,0,0,0,0,0,0,0,
69,2004,P69,UMNO,,28916,21403,483,129,91,0.0,4,0.0,4,0.0,1,0,0,0,0,0,0,0,0,0,
70,2004,P70,MCA,,60874,38326,1542,0,26,0.0,10,0.0,64,0.0,1,0,0,0,0,0,0,0,0,0,
71,2004,P71,MCA,,68466,46383,1323,831,42,0.0,9,0.0,48,0.0,1,0,0,0,0,0,0,0,0,0,
72,2004,P72,MIC,,38899,25260,956,421,44,0.0,13,0.0,34,0.0,9,0,0,0,0,0,0,0,0,0,
73,2004,P73,UMNO,,42959,31216,919,0,79,0.0,5,0.0,15,0.0,2,0,0,0,0,0,0,0,0,0,
74,2004,P74,MCA,,68522,44693,1477,5,47,0.0,11,0.0,41,0.0,1,0,0,0,0,0,0,0,0,0,
75,2004,P75,UMNO,,34182,22634,1075,0,57,0.0,23,0.0,20,0.0,0,0,0,0,0,0,0,0,0,0,
76,2004,P76,GERAKAN,,53063,34877,1255,0,35,0.0,20,0.0,45,0.0,0,0,0,0,0,0,0,0,0,0,
77,2004,P77,MCA,,52743,34789,1275,117,49,0.0,16,0.0,32,0.0,3,0,0,0,0,0,0,0,0,0,
78,2004,P78,MIC,,23061,15202,1010,0,36,0.0,16,0.0,33,0.0,16,0,0,0,0,0,0,0,0,0,
79,2004,P79,UMNO,,28083,20875,528,231,73,0.0,7,0.0,20,0.0,1,0,0,0,0,0,0,0,0,0,
80,2004,P80,MCA,,44523,32540,1280,75,48,0.0,7,0.0,44,0.0,2,0,0,0,0,0,0,0,0,0,
81,2004,P81,UMNO,,46059,36444,776,1,80,0.0,3,0.0,15,0.0,1,0,0,0,0,0,0,0,0,0,
82,2004,P82,UMNO,,47455,37296,801,370,65,0.0,6,0.0,28,0.0,1,0,0,0,0,0,0,0,0,0,
83,2004,P83,MCA,,45935,34290,543,246,58,0.0,5,0.0,37,0.0,1,0,0,0,0,0,0,0,0,0,
84,2004,P84,UMNO,,37440,29001,564,7,78,0.0,2,0.0,19,0.0,1,0,0,0,0,0,0,0,0,0,
85,2004,P85,UMNO,,52687,41046,56,0,89,0.0,2,0.0,3,0.0,6,0,0,0,0,0,0,0,0,0,
86,2004,P86,UMNO,,31860,24777,569,133,89,0.0,2,0.0,8,0.0,1,0,0,0,0,0,0,0,0,0,
87,2004,P87,UMNO,,31404,25178,487,1,89,0.0,4,0.0,4,0.0,4,0,0,0,0,0,0,0,0,0,
88,2004,P88,UMNO,,49984,37543,884,0,62,0.0,9,0.0,27,0.0,2,0,0,0,0,0,0,0,0,0,
89,2004,P89,MCA,,52665,38449,1000,240,41,0.0,9,0.0,49,0.0,1,0,0,0,0,0,0,0,0,0,
90,2004,P90,UMNO,,40631,29847,889,889,58,0.0,5,0.0,35,0.0,3,0,0,0,0,0,0,0,0,0,
91,2004,P91,UMNO,,38319,30215,847,0,89,0.0,2,0.0,3,0.0,6,0,0,0,0,0,0,0,0,0,
92,2004,P92,UMNO,,30862,23080,776,7,80,0.0,6,0.0,14,0.0,0,0,0,0,0,0,0,0,0,0,
93,2004,P93,UMNO,,31001,24120,795,0,66,0.0,2,0.0,32,0.0,0,0,0,0,0,0,0,0,0,0,
94,2004,P94,MIC,,58533,42537,1406,55,50,0.0,19,0.0,29,0.0,2,0,0,0,0,0,0,0,0,0,
95,2004,P95,UMNO,,35816,27196,704,0,70,0.0,13,0.0,18,0.0,0,0,0,0,0,0,0,0,0,0,
96,2004,P96,UMNO,,41712,31206,866,25,60,0.0,23,0.0,17,0.0,0,0,0,0,0,0,0,0,0,0,
97,2004,P97,MCA,,71152,50904,1444,129,44,0.0,17,0.0,39,0.0,1,0,0,0,0,0,0,0,0,0,
98,2004,P98,UMNO,,92225,67224,691,134,74,0.0,11,0.0,14,0.0,1,0,0,0,0,0,0,0,0,0,
99,2004,P99,UMNO,,66626,47406,710,73,55,0.0,10,0.0,35,0.0,1,0,0,0,0,0,0,0,0,0,
100,2004,P100,MCA,,57884,39962,632,62,52,0.0,5,0.0,42,0.0,1,0,0,0,0,0,0,0,0,0,
101,2004,P101,UMNO,,79999,60722,1625,487,52,0.0,10,0.0,37,0.0,1,0,0,0,0,0,0,0,0,0,
102,2004,P102,MCA,,78837,59748,2038,102,34,0.0,11,0.0,54,0.0,0,0,0,0,0,0,0,0,0,0,
103,2004,P103,GERAKAN,,59694,40418,533,78,47,0.0,16,0.0,36,0.0,1,0,0,0,0,0,0,0,0,0,
104,2004,P104,MCA,,72518,50748,627,55,42,0.0,19,0.0,38,0.0,1,0,0,0,0,0,0,0,0,0,
105,2004,P105,MCA,,73503,49700,1008,38,37,0.0,16,0.0,47,0.0,1,0,0,0,0,0,0,0,0,0,
106,2004,P106,MCA,,75935,52420,619,40,15,0.0,7,0.0,77,0.0,1,0,0,0,0,0,0,0,0,0,
107,2004,P107,MIC,,68739,51485,1063,532,49,0.0,16,0.0,34,0.0,1,0,0,0,0,0,0,0,0,0,
108,2004,P108,UMNO,,69170,52123,699,213,66,0.0,17,0.0,17,0.0,1,0,0,0,0,0,0,0,0,0,
109,2004,P109,MIC,,104185,75782,2356,7,49,0.0,13,0.0,38,0.0,0,0,0,0,0,0,0,0,0,0,
110,2004,P110,MCA,,74062,52210,1215,55,33,0.0,19,0.0,47,0.0,1,0,0,0,0,0,0,0,0,0,
111,2004,P111,MIC,,58374,44748,627,10,50,0.0,28,0.0,21,0.0,1,0,0,0,0,0,0,0,0,0,
112,2004,P112,UMNO,,63151,48128,1387,566,52,0.0,19,0.0,27,0.0,2,0,0,0,0,0,0,0,0,0,
113,2004,P113,UMNO,,58296,42988,315,66,55,0.0,19,0.0,24,0.0,3,0,0,0,0,0,0,0,0,0,
114,2004,P114,DAP,,60273,44922,212,34,4,0.0,5,0.0,91,0.0,0,0,0,0,0,0,0,0,0,0,
115,2004,P115,GERAKAN,,67652,46228,309,0,42,0.0,16,0.0,41,0.0,1,0,0,0,0,0,0,0,0,0,
116,2004,P116,MCA,,50682,36425,340,829,53,0.0,8,0.0,38,0.0,1,0,0,0,0,0,0,0,0,0,
117,2004,P117,GERAKAN,,57349,39794,640,467,35,0.0,15,0.0,49,0.0,1,0,0,0,0,0,0,0,0,0,
118,2004,P118,UMNO,,51536,36137,292,0,52,0.0,10,0.0,36,0.0,1,0,0,0,0,0,0,0,0,0,
119,2004,P119,UMNO,,52017,34194,189,786,64,0.0,11,0.0,24,0.0,1,0,0,0,0,0,0,0,0,0,
120,2004,P120,DAP,,65112,39439,298,499,13,0.0,11,0.0,76,0.0,1,0,0,0,0,0,0,0,0,0,
121,2004,P121,UMNO,,56562,37873,213,85,53,0.0,20,0.0,26,0.0,1,0,0,0,0,0,0,0,0,0,
122,2004,P122,DAP,,74702,46503,164,29,5,0.0,5,0.0,89,0.0,1,0,0,0,0,0,0,0,0,0,
123,2004,P123,DAP,,67794,43146,236,54,9,0.0,7,0.0,83,0.0,0,0,0,0,0,0,0,0,0,0,
124,2004,P124,MCA,,67241,49519,600,496,51,0.0,8,0.0,40,0.0,1,0,0,0,0,0,0,0,0,0,
125,2004,P125,UMNO,,5079,4654,28,8,95,0.0,3,0.0,2,0.0,1,0,0,0,0,0,0,0,0,0,
126,2004,P126,UMNO,,37716,27380,860,90,61,0.0,7,0.0,30,0.0,2,0,0,0,0,0,0,0,0,0,
127,2004,P127,UMNO,,50553,36690,1050,0,57,0.0,14,0.0,29,0.0,0,0,0,0,0,0,0,0,0,0,
128,2004,P128,MCA,,81704,59038,2190,134,39,0.0,12,0.0,48,0.0,1,0,0,0,0,0,0,0,0,0,
129,2004,P129,UMNO,,43094,31778,910,0,75,0.0,5,0.0,18,0.0,1,0,0,0,0,0,0,0,0,0,
130,2004,P130,MCA,,65152,46749,1294,1,27,0.0,21,0.0,52,0.0,1,0,0,0,0,0,0,0,0,0,
131,2004,P131,UMNO,,53537,39786,1114,80,70,0.0,15,0.0,15,0.0,1,0,0,0,0,0,0,0,0,0,
132,2004,P132,MIC,,56459,40700,1489,489,37,0.0,24,0.0,38,0.0,1,0,0,0,0,0,0,0,0,0,
133,2004,P133,UMNO,,41571,30739,951,39,50,0.0,14,0.0,34,0.0,1,0,0,0,0,0,0,0,0,0,
134,2004,P134,UMNO,,39005,30722,745,85,80,0.0,4,0.0,15,0.0,0,0,0,0,0,0,0,0,0,0,
135,2004,P135,MCA,,51588,39233,1941,110,55,0.0,13,0.0,32,0.0,0,0,0,0,0,0,0,0,0,0,
136,2004,P136,UMNO,,53291,42955,1321,10,67,0.0,4,0.0,27,0.0,2,0,0,0,0,0,0,0,0,0,
137,2004,P137,UMNO,,66034,53064,1334,85,51,0.0,6,0.0,42,0.0,1,0,0,0,0,0,0,0,0,0,
138,2004,P138,MCA,,82781,64174,1959,217,31,0.0,4,0.0,64,0.0,2,0,0,0,0,0,0,0,0,0,
139,2004,P139,UMNO,,53218,42311,1249,96,68,0.0,11,0.0,21,0.0,0,0,0,0,0,0,0,0,0,0,
140,2004,P140,MIC,,40983,28974,876,1,41,0.0,12,0.0,48,0.0,0,0,0,0,0,0,0,0,0,0,
141,2004,P141,UMNO,,33594,24414,0,0,54,0.0,6,0.0,40,0.0,0,0,0,0,0,0,0,0,0,0,
142,2004,P142,MCA,,32518,23073,839,25,35,0.0,15,0.0,49,0.0,1,0,0,0,0,0,0,0,0,0,
143,2004,P143,UMNO,,40172,29534,881,42,62,0.0,4,0.0,33,0.0,0,0,0,0,0,0,0,0,0,0,
144,2004,P144,UMNO,,57175,41684,1362,59,53,0.0,4,0.0,43,0.0,0,0,0,0,0,0,0,0,0,0,
145,2004,P145,MCA,,55438,40939,1177,181,44,0.0,2,0.0,54,0.0,0,0,0,0,0,0,0,0,0,0,
146,2004,P146,UMNO,,42130,29770,872,81,62,0.0,2,0.0,36,0.0,0,0,0,0,0,0,0,0,0,0,
147,2004,P147,UMNO,,50134,38116,1244,110,72,0.0,1,0.0,27,0.0,0,0,0,0,0,0,0,0,0,0,
148,2004,P148,MCA,,32804,25218,851,0,56,0.0,4,0.0,40,0.0,0,0,0,0,0,0,0,0,0,0,
149,2004,P149,UMNO,,35807,26828,0,0,66,0.0,2,0.0,32,0.0,0,0,0,0,0,0,0,0,0,0,
150,2004,P150,UMNO,,68415,50234,1372,0,53,0.0,2,0.0,45,0.0,0,0,0,0,0,0,0,0,0,0,
151,2004,P151,GERAKAN,,34240,24888,907,142,54,0.0,11,0.0,35,0.0,0,0,0,0,0,0,0,0,0,0,
152,2004,P152,MCA,,67475,49662,1477,881,36,0.0,9,0.0,54,0.0,1,0,0,0,0,0,0,0,0,0,
153,2004,P153,UMNO,,30767,22956,760,24,50,0.0,10,0.0,39,0.0,1,0,0,0,0,0,0,0,0,0,
154,2004,P154,UMNO,,33890,24484,613,0,76,0.0,2,0.0,21,0.0,1,0,0,0,0,0,0,0,0,0,
155,2004,P155,UMNO,,29819,23056,640,92,74,0.0,7,0.0,18,0.0,1,0,0,0,0,0,0,0,0,0,
156,2004,P156,UMNO,,33262,0,0,0,83,0.0,3,0.0,14,0.0,0,0,0,0,0,0,0,0,0,0,
157,2004,P157,UMNO,,30957,0,0,0,85,0.0,1,0.0,14,0.0,1,0,0,0,0,0,0,0,0,0,
158,2004,P158,MCA,,52644,39261,1101,29,51,0.0,14,0.0,35,0.0,1,0,0,0,0,0,0,0,0,0,
159,2004,P159,UMNO,,61171,46178,907,146,47,0.0,12,0.0,40,0.0,1,0,0,0,0,0,0,0,0,0,
160,2004,P160,UMNO,,91108,62455,1100,1,50,0.0,5,0.0,44,0.0,1,0,0,0,0,0,0,0,0,0,
161,2004,P161,UMNO,,73256,50948,1002,60,53,0.0,9,0.0,38,0.0,1,0,0,0,0,0,0,0,0,0,
162,2004,P162,MCA,,70023,52297,1903,58,33,0.0,11,0.0,55,0.0,1,0,0,0,0,0,0,0,0,0,
163,2004,P163,MCA,,62273,48377,1935,30,32,0.0,9,0.0,59,0.0,0,0,0,0,0,0,0,0,0,0,
164,2004,P164,UMNO,,44377,33460,1167,117,68,0.0,1,0.0,31,0.0,0,0,0,0,0,0,0,0,0,0,
165,2004,P165,MCA,,44575,33938,1461,0,51,0.0,1,0.0,48,0.0,0,0,0,0,0,0,0,0,0,0,
166,2004,P166,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
167,2004,P167,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
168,2004,P168,PBS,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
169,2004,P169,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
170,2004,P170,UPKO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
171,2004,P171,SAPP,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
172,2004,P172,PBS,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
173,2004,P173,UPKO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
174,2004,P174,UPKO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
175,2004,P175,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
176,2004,P176,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
177,2004,P177,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
178,2004,P178,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
179,2004,P179,UPKO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
180,2004,P180,PBS,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
181,2004,P181,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
182,2004,P182,PBRS,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
183,2004,P183,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
184,2004,P184,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
185,2004,P185,PBS,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
186,2004,P186,IND,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
187,2004,P187,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
188,2004,P188,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
189,2004,P189,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
190,2004,P190,SAPP,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
191,2004,P191,UMNO,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
192,2004,P192,SPDP,,28800,18664,218,0,0,0.0,0,0.0,22,0.0,0,0,0,0,6,0,0,0,0,0,
193,2004,P193,PBB,,23238,14864,244,0,34,0.0,0,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,
194,2004,P194,PBB,,39365,23948,292,0,35,0.0,1,0.0,14,0.0,1,0,0,0,0,0,0,0,0,0,
195,2004,P195,DAP,,55012,34364,577,0,3,0.0,0,0.0,90,0.0,0,0,0,0,0,0,0,0,0,0,
196,2004,P196,SUPP,,59809,35806,529,698,7,0.0,1,0.0,75,0.0,1,0,0,0,0,0,0,0,0,0,
197,2004,P197,PBB,,27628,0,0,0,31,0.0,0,0.0,16,0.0,1,0,0,0,0,0,0,0,0,0,
198,2004,P198,PBB,,35652,22089,451,0,3,0.0,0,0.0,30,0.0,1,0,0,0,0,0,0,0,0,0,
199,2004,P199,SUPP,,31601,18686,372,89,4,0.0,0,0.0,12,0.0,1,0,0,0,0,0,0,0,0,0,
