id,year,parl_code,won_party_code,won_remarks,total,total_electionday,spoilt,unreturned_ballot,race_malay,race_malay_p,race_indian,race_indian_p,race_chinese,race_chinese_p,race_others,race_iban,race_orgulu,race_bidayuh,race_malanau,race_muslimbumiputera,race_nonmuslimbumiputera,race_bumisabah,race_bumisarawak,race_orgasli,analysis
200,2004,P200,PBB,,18496,11969,167,0,28,0.0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,
201,2004,P201,PBB,,19027,0,0,0,28,0.0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,
202,2004,P202,PBDS,,28015,15500,316,0,8,0.0,0,0.0,16,0.0,0,0,0,0,0,0,0,0,0,0,
203,2004,P203,PBDS,,17647,12139,232,18,1,0.0,0,0.0,9,0.0,0,0,0,0,0,0,0,0,0,0,
204,2004,P204,PBB,,20737,13689,176,0,12,0.0,0,0.0,9,0.0,1,0,0,0,0,0,0,0,0,0,
205,2004,P205,SPDP,,24607,16684,229,10,11,0.0,0,0.0,8,0.0,0,0,0,0,0,0,0,0,0,0,
206,2004,P206,PBB,,28706,0,0,0,18,0.0,0,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,
207,2004,P207,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
208,2004,P208,SUPP,,35880,22173,237,34,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
209,2004,P209,PBDS,,19765,14271,176,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
210,2004,P210,PBDS,,18181,11022,185,18,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
211,2004,P211,SUPP,,40100,25374,252,53,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
212,2004,P212,SUPP,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
213,2004,P213,PBB,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
214,2004,P214,PBDS,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
215,2004,P215,PBB,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
216,2004,P216,PBDS,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
217,2004,P217,SPDP,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
218,2004,P218,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
219,2004,P219,SUPP,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
220,2004,P220,SPDP,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
221,2004,P221,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
222,2004,P222,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
223,2008,P1,UMNO,,36613,29310,674,2,84,0.0,1,0.0,12,0.0,4,0,0,0,0,0,0,0,0,0,
224,2008,P2,UMNO,,43591,34946,808,167,79,0.0,2,0.0,18,0.0,1,0,0,0,0,0,0,0,0,0,
225,2008,P3,UMNO,,39877,33276,586,88,87,0.0,2,0.0,9,0.0,3,0,0,0,0,0,0,0,0,0,
226,2008,P4,UMNO,,29567,23273,670,49,91,0.0,2,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,
227,2008,P5,UMNO,,45513,37242,599,0,90,0.0,0,0.0,8,0.0,2,0,0,0,0,0,0,0,0,0,
228,2008,P6,UMNO,,53323,42226,928,0,96,0.0,1,0.0,3,0.0,0,0,0,0,0,0,0,0,0,0,
229,2008,P7,PAS,,35403,30445,770,38,93,0.0,0,0.0,1,0.0,6,0,0,0,0,0,0,0,0,0,
230,2008,P8,PAS,,69631,55318,1039,636,79,0.0,2,0.0,18,0.0,1,0,0,0,0,0,0,0,0,0,
231,2008,P9,MCA,,58957,43206,1757,151,63,0.0,4,0.0,33,0.0,0,0,0,0,0,0,0,0,0,0,
232,2008,P10,PKR,,83132,65750,1385,5,79,0.0,1,0.0,20,0.0,0,0,0,0,0,0,0,0,0,0,
233,2008,P11,PAS,,61346,51645,991,105,89,0.0,1,0.0,6,0.0,5,0,0,0,0,0,0,0,0,0,
234,2008,P12,PAS,,65739,51791,1070,0,79,0.0,6,0.0,14,0.0,1,0,0,0,0,0,0,0,0,0,
235,2008,P13,PAS,,40339,34752,505,1000,93,0.0,0,0.0,2,0.0,5,0,0,0,0,0,0,0,0,0,
236,2008,P14,PKR,,64443,49718,1338,396,66,0.0,17,0.0,16,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78953\"" target=\""_blank\"" class=\""analysis\"">Zam: Not true! Merbok didn't reject me</a>"
237,2008,P15,PKR,,76284,59378,986,129,60,0.0,11,0.0,29,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78700\"" target=\""_blank\"" class=\""analysis\"">Disgruntled tsunami victims threaten protest vote</a>\n"
238,2008,P16,PAS,,78784,65764,1154,75,88,0.0,5,0.0,6,0.0,1,0,0,0,0,0,0,0,0,0,
239,2008,P17,PKR,,59218,47125,1259,56,55,0.0,22,0.0,23,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/79135\"" target=\""_blank\"" class=\""analysis\"">Gobala: Give the opposition a chance</a>\n"
240,2008,P18,PKR,,51995,40182,1022,233,70,0.0,12,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0,
241,2008,P19,PAS,,80072,65254,1032,171,92,0.0,1,0.0,3,0.0,4,0,0,0,0,0,0,0,0,0,
242,2008,P20,PAS,,52350,43049,564,270,98,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,
243,2008,P21,PAS,,68261,53710,609,131,81,0.0,1,0.0,18,0.0,1,0,0,0,0,0,0,0,0,0,
244,2008,P22,PAS,,59640,49344,864,125,96,0.0,0,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,
245,2008,P23,PAS,,45384,35451,837,82,98,0.0,0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,
246,2008,P24,PAS,,53496,44474,638,120,98,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,
247,2008,P25,PAS,,64808,55724,811,144,98,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,
248,2008,P26,PKR,,52240,44377,993,308,97,0.0,0,0.0,2,0.0,1,0,0,0,0,0,0,0,0,0,
249,2008,P27,PKR,,44347,36126,1064,99,94,0.0,1,0.0,4,0.0,1,0,0,0,0,0,0,0,0,0,
250,2008,P28,PAS,,64393,53778,886,130,98,0.0,0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,
251,2008,P29,PKR,,49157,41494,748,124,95,0.0,0,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,
252,2008,P30,UMNO,,36298,30555,474,181,99,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,
253,2008,P31,PAS,,52250,43013,756,117,93,0.0,2,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,
254,2008,P32,UMNO,,28986,24283,489,62,83,0.0,1,0.0,8,0.0,8,0,0,0,0,0,0,0,0,0,
255,2008,P33,UMNO,,58353,49303,668,473,97,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,
256,2008,P34,UMNO,,54520,46821,833,0,99,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
257,2008,P35,UMNO,,61214,52539,713,289,99,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,
258,2008,P36,UMNO,,80325,66231,931,119,88,0.0,1,0.0,11,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78784\"" target=\""_blank\"" class=\""analysis\"">Grandma Maimun 'cycling' to Parliament</a>\n"
259,2008,P37,PAS,,74813,65008,806,79,98,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,
260,2008,P38,UMNO,,52515,45971,709,154,99,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,
261,2008,P39,UMNO,,64851,54464,930,0,95,0.0,0,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,
262,2008,P40,UMNO,,75006,62868,1077,76,92,0.0,1,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,
263,2008,P41,UMNO,,43018,36328,634,50,75,0.0,4,0.0,21,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78754\"" target=\""_blank\"" class=\""analysis\"">Kepala Batas: Student party cries foul</a>\n"
264,2008,P42,UMNO,,44466,37308,600,359,77,0.0,8,0.0,15,0.0,0,0,0,0,0,0,0,0,0,0,
265,2008,P43,DAP,,59385,46227,766,35,15,0.0,14,0.0,71,0.0,0,0,0,0,0,0,0,0,0,0,
266,2008,P44,PKR,,58449,47442,110,44,69,0.0,6,0.0,25,0.0,0,0,0,0,0,0,0,0,0,0,
267,2008,P45,DAP,,64080,50823,931,25,18,0.0,8,0.0,74,0.0,0,0,0,0,0,0,0,0,0,0,
268,2008,P46,DAP,,47540,37292,640,3,20,0.0,24,0.0,56,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/79117\"" target=\""_blank\"" class=\""analysis\"">History is against Koh to win seat</a>"
269,2008,P47,PKR,,47540,38129,784,12,46,0.0,17,0.0,38,0.0,0,0,0,0,0,0,0,0,0,0,
270,2008,P48,DAP,,64545,47105,642,89,15,0.0,10,0.0,75,0.0,0,0,0,0,0,0,0,0,0,0,
271,2008,P49,DAP,,53188,38734,631,96,8,0.0,6,0.0,86,0.0,0,0,0,0,0,0,0,0,0,0,
272,2008,P50,DAP,,61181,46406,41,743,20,0.0,11,0.0,68,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78848\"" target=\""_blank\"" class=\""analysis\"">Low-key independent confident of victory</a>\n- <a href=\""http://www.malaysiakini.com/news/78757\"" target=\""_blank\"" class=\""analysis\"">Jeff Ooi - from digital to political clout"
273,2008,P51,DAP,,65614,50553,707,581,17,0.0,8,0.0,75,0.0,0,0,0,0,0,0,0,0,0,0,
274,2008,P52,PKR,,60713,46418,655,1556,41,0.0,10,0.0,49,0.0,1,0,0,0,0,0,0,0,0,0,
275,2008,P53,PKR,,39765,31391,601,0,61,0.0,3,0.0,35,0.0,0,0,0,0,0,0,0,0,0,0,
276,2008,P54,GERAKAN,,26229,20493,649,365,72,0.0,4,0.0,18,0.0,5,0,0,0,0,0,0,0,0,0,
277,2008,P55,UMNO,,23223,17436,311,60,81,0.0,2,0.0,17,0.0,0,0,0,0,0,0,0,0,0,0,
278,2008,P56,UMNO,,39697,30589,687,57,87,0.0,6,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,
279,2008,P57,PAS,,45219,35592,618,83,67,0.0,5,0.0,28,0.0,0,0,0,0,0,0,0,0,0,0,
280,2008,P58,PKR,,47111,36237,1186,578,74,0.0,10,0.0,16,0.0,0,0,0,0,0,0,0,0,0,0,
281,2008,P59,PAS,,55471,40301,851,114,64,0.0,9,0.0,27,0.0,0,0,0,0,0,0,0,0,0,0,
282,2008,P60,DAP,,65889,47123,1612,613,35,0.0,13,0.0,50,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/79157\"" target=\""_blank\"" class=\""analysis\"">Taiping race heats up, Kayveas fights back</a>\n- <a href=\""http://www.malaysiakini.com/news/78880\"" target=\""_blank\"" class=\""analysis\"">Taiping: Game of high stakes</a>"
283,2008,P61,UMNO,,24397,18350,362,77,74,0.0,7,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0,
284,2008,P62,PKR,,47424,33154,1001,194,36,0.0,23,0.0,40,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78841\"" target=\""_blank\"" class=\""analysis\"">Samy revives late 'MGR' for votes</a>\r\n- <a href=\""http://www.malaysiakini.com/news/78790\"" target=\""_blank\"" class=\""analysis\"">Samy: PKR 'samseng' behind demos</a>"
285,2008,P63,UMNO,,68966,51844,927,419,64,0.0,11,0.0,24,0.0,1,0,0,0,0,0,0,0,0,0,
286,2008,P64,DAP,,76647,53994,707,501,12,0.0,5,0.0,82,0.0,1,0,0,0,0,0,0,0,0,0,
287,2008,P65,DAP,,68773,50641,829,194,13,0.0,22,0.0,65,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/79113\"" target=\""_blank\"" class=\""analysis\"">Photo-finish in Ipoh Barat?</a>"
288,2008,P66,DAP,,77313,56270,911,142,10,0.0,12,0.0,78,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78824\"" target=\""_blank\"" class=\""analysis\"">Ka Chuan: Why I did not fulfill 2004 pledges</a>\n- <a href=\""http://www.malaysiakini.com/news/78644\"" target=\""_blank\"" class=\""analysis\"">DAP 'cili padi' serves it hot to PM</a"
289,2008,P67,UMNO,,28325,20773,373,388,66,0.0,7,0.0,26,0.0,0,0,0,0,0,0,0,0,0,0,
290,2008,P68,DAP,,43273,30821,889,98,31,0.0,14,0.0,55,0.0,0,0,0,0,0,0,0,0,0,0,
291,2008,P69,UMNO,,28859,22598,628,45,92,0.0,3,0.0,3,0.0,1,0,0,0,0,0,0,0,0,0,
292,2008,P70,MCA,,59784,38953,1048,350,27,0.0,10,0.0,63,0.0,1,0,0,0,0,0,0,0,0,0,
293,2008,P71,PKR,,74344,53303,1279,0,43,0.0,10,0.0,47,0.0,0,0,0,0,0,0,0,0,0,0,
294,2008,P72,MIC,,38236,26811,1662,1,47,0.0,13,0.0,32,0.0,8,0,0,0,0,0,0,0,0,0,
295,2008,P73,UMNO,,42712,32119,950,1,80,0.0,4,0.0,15,0.0,2,0,0,0,0,0,0,0,0,0,
296,2008,P74,MCA,,72763,55930,1884,2948,49,0.0,11,0.0,39,0.0,0,0,0,0,0,0,0,0,0,0,
297,2008,P75,UMNO,,34670,24414,814,62,57,0.0,23,0.0,20,0.0,0,0,0,0,0,0,0,0,0,0,
298,2008,P76,DAP,,52354,36739,1153,84,36,0.0,19,0.0,45,0.0,0,0,0,0,0,0,0,0,0,0,
299,2008,P77,MCA,,53481,38107,1344,153,51,0.0,15,0.0,31,0.0,3,0,0,0,0,0,0,0,0,0,
300,2008,P78,MIC,,23461,16456,1186,59,43,0.0,14,0.0,34,0.0,10,0,0,0,0,0,0,0,0,0,
301,2008,P79,UMNO,,28425,21758,561,112,74,0.0,6,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0,
302,2008,P80,MCA,,46454,34459,915,140,49,0.0,6,0.0,44,0.0,1,0,0,0,0,0,0,0,0,0,
303,2008,P81,UMNO,,48812,38078,829,109,81,0.0,3,0.0,15,0.0,1,0,0,0,0,0,0,0,0,0,
304,2008,P82,PKR,,51235,39677,668,390,65,0.0,6,0.0,29,0.0,0,0,0,0,0,0,0,0,0,0,
305,2008,P83,PKR,,47745,35771,623,178,60,0.0,4,0.0,36,0.0,0,0,0,0,0,0,0,0,0,0,
306,2008,P84,UMNO,,39882,30887,637,43,80,0.0,2,0.0,17,0.0,0,0,0,0,0,0,0,0,0,0,
307,2008,P85,UMNO,,58217,47870,1261,549,93,0.0,1,0.0,3,0.0,3,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/79121\"" target=\""_blank\"" class=\""analysis\"">PKR: Huge voters scam in Pekan</a>"
308,2008,P86,UMNO,,32517,25672,495,82,90,0.0,2,0.0,8,0.0,0,0,0,0,0,0,0,0,0,0,
309,2008,P87,UMNO,,34139,27594,479,50,91,0.0,3,0.0,4,0.0,2,0,0,0,0,0,0,0,0,0,
310,2008,P88,UMNO,,54010,41245,924,0,63,0.0,9,0.0,27,0.0,1,0,0,0,0,0,0,0,0,0,
311,2008,P89,MCA,,53651,39168,1285,164,43,0.0,9,0.0,47,0.0,1,0,0,0,0,0,0,0,0,0,
312,2008,P90,UMNO,,42993,33064,783,0,61,0.0,4,0.0,34,0.0,1,0,0,0,0,0,0,0,0,0,
313,2008,P91,UMNO,,41701,32960,824,199,93,0.0,1,0.0,3,0.0,3,0,0,0,0,0,0,0,0,0,
314,2008,P92,UMNO,,31381,23581,711,95,81,0.0,5,0.0,14,0.0,0,0,0,0,0,0,0,0,0,0,
315,2008,P93,UMNO,,34073,27927,656,142,68,0.0,2,0.0,30,0.0,0,0,0,0,0,0,0,0,0,0,
316,2008,P94,PKR,,63593,47845,1466,223,54,0.0,19,0.0,27,0.0,0,0,0,0,0,0,0,0,0,0,
317,2008,P95,UMNO,,36391,29052,674,52,72,0.0,11,0.0,17,0.0,0,0,0,0,0,0,0,0,0,0,
318,2008,P96,PAS,,47203,37671,894,47,61,0.0,23,0.0,16,0.0,0,0,0,0,0,0,0,0,0,0,
319,2008,P97,PKR,,79557,60920,1506,247,45,0.0,16,0.0,38,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/79202\"" target=\""_blank\"" class=\""analysis\"">Selayang: Leong sees light at the end of the tunnel</a>\n"
320,2008,P98,PKR,,99153,75619,820,998,76,0.0,10,0.0,13,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78792\"" target=\""_blank\"" class=\""analysis\"">Azmin revives Gombak BN candidate's 'past'</a>"
321,2008,P99,PKR,,69132,51097,636,147,56,0.0,9,0.0,34,0.0,1,0,0,0,0,0,0,0,0,0,
322,2008,P100,MCA,,64497,48309,798,0,49,0.0,5,0.0,45,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78789\"" target=\""_blank\"" class=\""analysis\"">Syed Shahir woos Pandan's working class</a>\n- <a href=\""http://www.malaysiakini.com/news/78606\"" target=\""_blank\"" class=\""analysis\"">Pandan: MCA's Tee Keat vs MTUC boss</a>"
323,2008,P101,PAS,,90319,72322,1401,418,53,0.0,11,0.0,36,0.0,1,0,0,0,0,0,0,0,0,0,
324,2008,P102,DAP,,94877,76236,2072,301,37,0.0,11,0.0,52,0.0,0,0,0,0,0,0,0,0,0,0,
325,2008,P103,DAP,,75625,59317,1580,172,44,0.0,15,0.0,41,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78406\"" target=\""_blank\"" class=\""analysis\"">Gobind wants to speak up for Puchong</a>\n"
326,2008,P104,PKR,,79649,58625,1065,100,42,0.0,18,0.0,39,0.0,2,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78563\"" target=\""_blank\"" class=\""analysis\"">Kelana Jaya: A duel with unlikely foes</a>"
327,2008,P105,PKR,,73192,52631,1044,97,40,0.0,15,0.0,45,0.0,2,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78830\"" target=\""_blank\"" class=\""analysis\"">Donald booed at church forum</a>\n"
328,2008,P106,DAP,,76618,56295,527,38,15,0.0,6,0.0,77,0.0,2,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/79107\"" target=\""_blank\"" class=\""analysis\"">Chew Mei Fun, which planet are you on?</a>\n- <a href=\""http://www.malaysiakini.com/news/78687\"" target=\""_blank\"" class=\""analysis\"">Full house at DAP ceramah</a>\n"
329,2008,P107,PKR,,84414,65861,2079,443,50,0.0,14,0.0,36,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78417\"" target=\""_blank\"" class=\""analysis\"">'MIC evolving to meet rising expectations'</a>\n- <a href=\""http://www.malaysiakini.com/news/78756\"" target=\""_blank\"" class=\""analysis\"">Sivarasa: In politics, the dice is alway"
330,2008,P108,PAS,,75334,58361,749,214,69,0.0,15,0.0,16,0.0,1,0,0,0,0,0,0,0,0,0,
331,2008,P109,PKR,,112224,87644,3064,485,51,0.0,13,0.0,35,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78894\"" target=\""_blank\"" class=\""analysis\"">Kapar farmers: Return our land before March 8</a>\n- <a href=\""http://www.malaysiakini.com/news/78853\"" target=\""_blank\"" class=\""analysis\"">Kapar will vote for lower prices</a>\n"
332,2008,P110,DAP,,77816,59323,1036,8,34,0.0,19,0.0,47,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78996\"" target=\""_blank\"" class=\""analysis\"">BN lambasted for racial campaign in Klang</a>"
333,2008,P111,PAS,,71887,57323,814,0,48,0.0,28,0.0,23,0.0,1,0,0,0,0,0,0,0,0,0,
334,2008,P112,PKR,,66515,52792,407,0,55,0.0,18,0.0,26,0.0,0,0,0,0,0,0,0,0,0,0,
335,2008,P113,UMNO,,62044,49137,1099,125,59,0.0,18,0.0,23,0.0,0,0,0,0,0,0,0,0,0,0,
336,2008,P114,DAP,,60775,47508,212,40,4,0.0,5,0.0,90,0.0,0,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78565\"" target=\""_blank\"" class=\""analysis\"">Kepong: Of fanfare and simplicity</a>\n- <a href=\""http://www.malaysiakini.com/news/78523\"" target=\""_blank\"" class=\""analysis\"">Kepong heats up with possible three-way fight</a>"
337,2008,P115,PKR,,70544,51303,614,574,44,0.0,14,0.0,41,0.0,1,0,0,0,0,0,0,0,0,0,
338,2008,P116,PKR,,54509,39798,357,317,52,0.0,7,0.0,40,0.0,1,0,0,0,0,0,0,0,0,0,"- <a href=\""http://www.malaysiakini.com/news/78897\"" target=\""_blank\"" class=\""analysis\"">Wangsa Maju: Fuss over BM</a>\n- <a href=\""http://www.malaysiakini.com/news/78617\"" target=\""_blank\"" class=\""analysis\"">Choo Keong: Flying Dutchman no more</a>\n"
